"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000183850",55.5563625622104,0.392535828768993,0.545161356855015,0.720036047737307,0.471502801163795,0.99994554552831
"ENSG00000283201",4.04336622732426,0.333013812545571,1.07840710553919,0.308801574873775,0.757472471080915,0.99994554552831
"ENSG00000167232",430.391823356865,0.627430049647584,0.45467818281387,1.37994316279837,0.167604145495978,0.99994554552831
"ENSG00000269416",5.64205757987163,0.142241401974356,1.92489838608663,0.073895538072291,0.9410935062464,0.99994554552831
"ENSG00000197372",63.8908216562102,0.123199403297299,0.410627168752783,0.300027403621387,0.764156252893426,0.99994554552831
"ENSG00000196172",42.5206587235957,-0.0184068172941687,0.604976260707916,-0.0304256852535501,0.975727560465296,0.99994554552831
"ENSG00000233836",22.0431082152372,0.140059189818439,0.763999321888587,0.183323709597302,0.854544032065603,0.99994554552831
"ENSG00000267924",16.0549396084292,-0.256612508594299,0.877718699461524,-0.29236304154364,0.770009062924257,0.99994554552831
"ENSG00000269289",5.35062501401497,0.142245777603744,1.21297202005468,0.11727045245226,0.906645738969664,0.99994554552831
"ENSG00000213096",197.237197229949,0.442029685116667,0.410908652450201,1.07573710721567,0.282044846913981,0.99994554552831
"ENSG00000261824",226.526177868894,0.0843187127663511,0.393329744452083,0.214371564712984,0.830257314299829,0.99994554552831
"ENSG00000267575",180.441367338542,0.034149532708169,0.328751849791339,0.10387632109095,0.917267498465231,0.99994554552831
"ENSG00000267339",437.869705182407,-0.00906722209442964,0.486401615987829,-0.0186414308595893,0.985127151523954,0.99994554552831
"ENSG00000169021",847.889377619514,-0.250400993501991,0.409354335973607,-0.611697425670203,0.540737965434965,0.99994554552831
"ENSG00000264515",6.2474838396426,1.15875610816071,1.51895316381166,0.762864936041163,0.445543949565457,0.99994554552831
"ENSG00000105171",298.99523993004,-0.102643739333508,0.398836707228447,-0.257357804518016,0.796902573153513,0.99994554552831
"ENSG00000131943",1138.87197805593,-0.74047057053153,0.518412095704894,-1.42834354496436,0.153193000039505,0.99994554552831
"ENSG00000105173",44.8733337761626,0.182892517108594,0.522903541232407,0.349763393603232,0.726516273532544,0.99994554552831
"ENSG00000105176",948.438173263083,0.142429477515859,0.294434362096702,0.483739317998083,0.628570885619911,0.99994554552831
"ENSG00000266910",14.091988245571,0.0597000471077093,0.715921415661098,0.0833891064043403,0.933542150173151,0.99994554552831
"ENSG00000121297",17.7028335471986,-1.10681843292655,0.970943943621965,-1.13994061160495,0.25431104409381,0.99994554552831
"ENSG00000267489",4.36120599155401,0.671776739902068,1.78323730116455,0.376717523496936,0.706383538820534,0.99994554552831
"ENSG00000168813",334.21862292009,0.0826735486686944,0.472645747579112,0.174916518538774,0.861145230458287,0.99994554552831
"ENSG00000267213",35.7327271447897,0.649567248713,0.580556186025321,1.11887060089765,0.26319534670981,0.99994554552831
"ENSG00000178904",495.666984622335,0.375076786483392,0.439967642821058,0.852509934772504,0.393931127341652,0.99994554552831
"ENSG00000105185",549.206664077179,-0.0832408692104681,0.247400147942816,-0.336462487604124,0.736522134838667,0.99994554552831
"ENSG00000105186",384.080683818872,-0.442660690247967,0.337352852687771,-1.31215932137874,0.189466383914218,0.99994554552831
"ENSG00000267475",9.72965744008494,-0.845720178154582,0.719736600747288,-1.17504122657718,0.239978222484596,0.99994554552831
"ENSG00000213965",150.221160294337,0.0582648857289008,0.410598284920925,0.14190240892049,0.887157091531006,0.99994554552831
"ENSG00000173809",7.93090586201693,-0.193085609334049,1.7565627321476,-0.109922410284761,0.912470909403274,0.99994554552831
"ENSG00000021488",5.58003382447367,0.310118944073782,1.31843859767513,0.235216827405259,0.814040445972206,0.99994554552831
"ENSG00000121289",334.764645795889,-0.139540321008926,0.333012953759502,-0.419023702932892,0.675198809579126,0.99994554552831
"ENSG00000131944",28.1536680940827,0.00987671924408409,0.59808857005896,0.0165138070488631,0.986824487158202,0.99994554552831
"ENSG00000131941",65.2173975037129,0.189405782131782,0.753745951441897,0.251285969456225,0.8015930219752,0.99994554552831
"ENSG00000076650",143.804595181076,0.0998555811532753,0.35992487428831,0.277434510050806,0.781446486014354,0.99994554552831
"ENSG00000166359",87.9358853436935,0.31098288042828,0.562509489130903,0.552849127769844,0.580366724817508,0.99994554552831
"ENSG00000130881",608.557272400253,0.093406810683908,0.463415924719215,0.201561503827266,0.840259542967006,0.99994554552831
"ENSG00000130876",5.69645119401645,-0.185425342482274,1.08068211635046,-0.171581762737472,0.863766346033532,0.99994554552831
"ENSG00000245848",5.05532908599099,-1.44261996548098,1.27993801818954,-1.12710142599057,0.259699600519476,0.99994554552831
"ENSG00000267296",24.8132278073814,-0.702042814717565,0.489042546736878,-1.435545474319,0.15113171965774,0.99994554552831
"ENSG00000153879",175.117498358687,-0.506837498094478,0.373557114369238,-1.35678716479617,0.174848846944924,0.99994554552831
"ENSG00000124299",1802.3342483441,-0.156449963516389,0.422740627846906,-0.370084995883214,0.711319161247905,0.99994554552831
"ENSG00000124302",55.9471440009646,1.02962452156027,0.851959827440279,1.20853646897153,0.226840976809088,0.99994554552831
"ENSG00000153885",1324.97839699024,0.170413404149427,0.404017042690925,0.421797563326541,0.673172784413481,0.99994554552831
"ENSG00000277013",8.57229574243067,0.0625323147945995,0.774959497474704,0.0806910748218047,0.935687634931637,0.99994554552831
"ENSG00000287526",4.40701410900067,-1.62833832077255,1.99451737722927,-0.816407186702275,0.414267287615051,0.99994554552831
"ENSG00000257103",1048.19929283928,-0.00505055552324114,0.279217609528602,-0.018088241396264,0.985568458424867,0.99994554552831
"ENSG00000166398",148.172264345548,0.485671705774067,0.577148225352685,0.841502554178837,0.400066454740799,0.99994554552831
"ENSG00000267219",9.51853279304976,0.114015869332366,0.756016451900881,0.150811360051347,0.880124524740965,0.99994554552831
"ENSG00000105220",1336.05879698921,0.3588486867462,0.408373935616264,0.878725735041519,0.379550001484529,0.99994554552831
"ENSG00000126249",56.1979995582267,-0.483316882417549,0.46738982557287,-1.03407660152884,0.301100353917556,0.99994554552831
"ENSG00000126261",2521.84302730189,0.32357513946552,0.461275233520168,0.701479541826241,0.483003797584526,0.99994554552831
"ENSG00000142279",891.926151575589,0.439787806214829,0.501962777315122,0.876136291553625,0.380955945500429,0.99994554552831
"ENSG00000279329",10.5575497558718,0.613828861959082,0.722333849875351,0.849785541775464,0.395444329402783,0.99994554552831
"ENSG00000089335",478.542910103134,0.400122559376432,0.372292955489712,1.07475189491596,0.282485822906741,0.99994554552831
"ENSG00000274104",15.7244696840363,-0.0933758162217219,0.775312224546927,-0.12043640389688,0.904137455125779,0.99994554552831
"ENSG00000197841",126.526683705199,0.417511515375404,0.409954653847496,1.01843340832208,0.308472032253631,0.99994554552831
"ENSG00000153896",98.2868284592799,-0.177614874733879,0.32608353870485,-0.544691324926538,0.585965832273416,0.99994554552831
"ENSG00000270876",6.50360214409343,0.639883393119911,0.95691321889168,0.668695322091004,0.503689852175245,0.99994554552831
"ENSG00000168661",69.4041028359856,-0.0677773880351648,0.451608459722949,-0.150079978742525,0.880701515716403,0.99994554552831
"ENSG00000280106",12.691436898676,-0.121792483268724,0.800370367661729,-0.152170155455079,0.879052732303587,0.99994554552831
"ENSG00000180884",29.1003662437907,0.0169319600950428,0.525950648724152,0.0321930586759733,0.974318091685807,0.99994554552831
"ENSG00000089351",694.475842999986,0.338799359327051,0.446599468334265,0.758620158216289,0.448079810503455,0.99994554552831
"ENSG00000105707",21.4147745120337,1.16448503309194,0.781552497979321,1.4899639321769,0.136233719748427,0.99994554552831
"ENSG00000153902",90.1869211614922,0.160576356994359,0.910808315136268,0.176300934374248,0.860057528006975,0.99994554552831
"ENSG00000105699",153.864845224873,-0.352618686060549,0.594058688096131,-0.593575505461655,0.55279606799122,0.99994554552831
"ENSG00000105698",2360.74672725076,-0.401750600186631,0.423953368699586,-0.947629220211036,0.343318245223512,0.99994554552831
"ENSG00000105695",44.8433737831382,0.00832553411849258,1.46437302452234,0.00568539161748644,0.995463738244413,0.99994554552831
"ENSG00000012124",202.365114967135,-0.603727130562667,1.80205014421903,-0.33502238131354,0.737608203021834,0.99994554552831
"ENSG00000126266",5.51706849951287,0.720970691250341,1.80372043945637,0.39971310158665,0.68936784113982,0.99994554552831
"ENSG00000205786",671.250661960182,-1.15730368685693,0.81596940092052,-1.41831750743513,0.156098087546336,0.99994554552831
"ENSG00000126262",10.1668617288082,-1.35091568734706,1.18201511419922,-1.14289205875533,0.253083410091379,0.99994554552831
"ENSG00000188508",20.2215828682967,-0.748446253345236,0.866946219265676,-0.863313359828927,0.387965200729669,0.99994554552831
"ENSG00000161249",1582.28222802623,-0.279180487971017,0.410746770577408,-0.679690037680779,0.496700745332982,0.99994554552831
"ENSG00000105679",758.774294905891,-0.52684288987972,0.51783707258193,-1.01739121776834,0.308967358183037,0.99994554552831
"ENSG00000236144",22.58252427374,-0.89626737223816,0.802029132728599,-1.11749977109803,0.263780697401435,0.99994554552831
"ENSG00000105677",1246.92398002673,-0.239294517965035,0.461488758570541,-0.518527295672918,0.604090420718029,0.99994554552831
"ENSG00000105675",6.32719933251917,0.283697650684828,1.0325959281504,0.274742174504784,0.783514326939515,0.99994554552831
"ENSG00000283907",5.02143144847331,0.698019322423188,1.22507659168375,0.569776067195787,0.568829589901902,0.99994554552831
"ENSG00000249115",387.079467057259,0.331293506131284,0.381491024934623,0.868417562872046,0.385165783667239,0.99994554552831
"ENSG00000126254",935.888735330897,-0.228542466316805,0.417986427333354,-0.546770065657029,0.584536710919827,0.99994554552831
"ENSG00000105672",17.9818224661233,-0.282878380886776,0.558243401987303,-0.506729465820377,0.612344652790158,0.99994554552831
"ENSG00000126267",1689.79818570798,-0.393467190541514,0.494162705762401,-0.796230039121361,0.425898340753812,0.99994554552831
"ENSG00000011590",26.5987147786827,-1.51210143593863,1.03186942161378,-1.46539998595345,0.142811821280197,0.99994554552831
"ENSG00000272333",731.449325246727,0.453194657414098,0.580536935924846,0.780647413402078,0.435009897358567,0.99994554552831
"ENSG00000004776",28.3197917248821,0.864443728687386,1.27396113905105,0.678547957382195,0.497424327431258,0.99994554552831
"ENSG00000167595",94.1853248335615,0.940987257559164,0.612670712965445,1.53587765441668,0.124568389555012,0.99994554552831
"ENSG00000004777",65.6286362942496,0.850173602364581,0.857813344383529,0.991093934281894,0.321639714593113,0.99994554552831
"ENSG00000225872",46.6765489543062,-0.0960365136678337,1.10501237113399,-0.086909899089436,0.930743130960622,0.99994554552831
"ENSG00000105290",7.80263933051438,-0.673944740390192,0.991149284148907,-0.679962898796727,0.496527953159123,0.99994554552831
"ENSG00000167604",72.1903615074164,0.126348113438396,0.713963561011727,0.176967173589859,0.85953417425597,0.99994554552831
"ENSG00000126243",130.367321184322,-0.116987041435719,0.659032726287251,-0.177513250510002,0.859105258110746,0.99994554552831
"ENSG00000205138",158.285463318754,-0.567620210838789,0.429383204504543,-1.32194320803431,0.186187062962311,0.99994554552831
"ENSG00000181392",7.77718009598611,-0.134847937482837,0.855308566109841,-0.157659987080638,0.874724731757008,0.99994554552831
"ENSG00000267698",16.4170512610393,-0.336737798843108,0.743933408795684,-0.452645082021839,0.650804330659467,0.99994554552831
"ENSG00000161277",11.4046419731868,0.339658201297887,0.655986185078076,0.51778255247473,0.604609992941746,0.99994554552831
"ENSG00000075702",50.5050224201932,0.168398629665597,0.648794292107187,0.259556274946045,0.795206068077479,0.99994554552831
"ENSG00000105258",102.449459253407,-0.780181094752523,0.532511547215292,-1.46509704593711,0.14289444252637,0.99994554552831
"ENSG00000105254",730.092915552494,-0.560498375490376,0.457071622245999,-1.22628128330556,0.220092842221806,0.99994554552831
"ENSG00000126247",2411.72793576074,-0.465328224832689,0.475927041183343,-0.977730165690311,0.328207798082478,0.99994554552831
"ENSG00000161281",16.8062404549703,-0.95695580396001,0.769623531333183,-1.24340767271281,0.213717644325388,0.99994554552831
"ENSG00000196357",56.0401385165868,0.518758156726466,0.501097882697097,1.03524316234248,0.300555366155622,0.99994554552831
"ENSG00000142065",130.757327546977,0.476171593177322,0.346493918205581,1.37425671320096,0.169361999618382,0.99994554552831
"ENSG00000181007",90.8044974412743,0.577487519738551,0.512535124217485,1.12672769621444,0.259857628711472,0.99994554552831
"ENSG00000186017",112.549475418156,0.374550302770805,0.431712997880877,0.867590979677093,0.385618286265169,0.99994554552831
"ENSG00000267309",7.54771343057239,0.784371922132865,0.888987754762728,0.88232027711362,0.377603634114206,0.99994554552831
"ENSG00000254004",185.747720172137,0.0604428167996609,0.356505106728912,0.169542639526962,0.865369836289834,0.99994554552831
"ENSG00000228629",15.4127052282041,0.284295977559587,0.720786223701481,0.394424821411862,0.693267421198236,0.99994554552831
"ENSG00000186020",267.266963823661,0.0454919778490299,0.456890557803278,0.0995686539633355,0.9206867806373,0.99994554552831
"ENSG00000197808",90.4983963703521,0.234290248475321,0.449055598297733,0.521739956841562,0.601851400299056,0.99994554552831
"ENSG00000276071",6.86075338050836,0.166436747024147,0.971919293386057,0.171245439983293,0.864030779217882,0.99994554552831
"ENSG00000225975",13.6283749374497,-0.132245393098285,0.695226666637477,-0.190219103271601,0.849137442165231,0.99994554552831
"ENSG00000189042",14.6199423744168,0.901819913262338,0.766081819305734,1.17718485223891,0.239121733301171,0.99994554552831
"ENSG00000267041",114.077820261601,0.860977050947703,0.59503142206295,1.44694384031474,0.147912653163572,0.99994554552831
"ENSG00000267260",3.9952457860194,-0.994554217268308,1.85035413736495,-0.537493984089247,0.590926439312499,0.99994554552831
"ENSG00000267254",119.125549560966,0.625282147509064,0.462350631337311,1.3523981695461,0.176247974684076,0.99994554552831
"ENSG00000251247",122.474750617831,0.697785675603693,0.446949142008346,1.56121940959149,0.118471990893808,0.99994554552831
"ENSG00000198453",146.406426609497,0.220705678187815,0.402594120734144,0.548208895314593,0.583548474909918,0.99994554552831
"ENSG00000267360",4.0090344484224,0.345321955377609,1.0979646177958,0.314511004981979,0.753132959458904,0.99994554552831
"ENSG00000245680",7.19264434136348,-0.31072443015649,0.828281963415687,-0.375143301292132,0.707553894887544,0.99994554552831
"ENSG00000188283",16.792718529199,0.769831203812639,0.799235670578783,0.963209266242021,0.335442515880682,0.99994554552831
"ENSG00000181666",1135.78057158621,0.254371098388898,0.415310218418971,0.612484564808576,0.540217207161987,0.99994554552831
"ENSG00000189164",58.3674325005494,0.144253209407164,0.427954113745638,0.337076347145253,0.736059347352851,0.99994554552831
"ENSG00000171827",80.8106945025814,0.186991663127232,0.392075499865015,0.476927691711444,0.633413612284035,0.99994554552831
"ENSG00000266916",34.8246694220933,0.15057083045399,0.609301025077412,0.247120592706799,0.80481489720401,0.99994554552831
"ENSG00000188227",114.524145493499,0.510328530925763,0.538601258576265,0.947507126653884,0.343380426475441,0.99994554552831
"ENSG00000267470",29.8050614717407,1.03980160971576,0.855423649117558,1.21553993835499,0.224160225874285,0.99994554552831
"ENSG00000171817",44.3406341113072,0.4818147759413,0.434883009715477,1.107918141609,0.267897169944552,0.99994554552831
"ENSG00000120784",142.058049627057,0.0196089695884217,0.469435057891057,0.041771421326126,0.966680917598668,0.99994554552831
"ENSG00000267552",4.38595699124054,-0.442827827536243,0.987784975998874,-0.448303870068932,0.65393390798484,0.99994554552831
"ENSG00000198182",5.92205972232808,0.299108204826114,1.14830504373477,0.260478003173519,0.794495080772824,0.99994554552831
"ENSG00000189144",64.355486828167,0.628976146776716,0.564764915052645,1.11369550411623,0.265409838719079,0.99994554552831
"ENSG00000267640",27.7796423597436,1.13243024633788,0.999768771739667,1.13269215677478,0.257343552523637,0.99994554552831
"ENSG00000225868",9.08791631055129,0.322633740188443,1.00959426671747,0.319567722227101,0.749296046152311,0.99994554552831
"ENSG00000171804",4.06091888698217,1.20031585608645,1.49313154310169,0.803891567110707,0.421459600706517,0.99994554552831
"ENSG00000105738",262.517020140518,0.463860364501085,0.456626888848812,1.0158411075408,0.309705057093943,0.99994554552831
"ENSG00000011332",20.4233540124494,-0.0171393103580481,0.916361341288532,-0.0187036593380814,0.985077509036758,0.99994554552831
"ENSG00000167642",26.3477106957279,-1.2516780808114,0.965844620593908,-1.29594145282057,0.194995656406432,0.99994554552831
"ENSG00000167645",496.482332027958,-0.540757302356012,0.461727544549638,-1.17116102069124,0.241534059968974,0.99994554552831
"ENSG00000099338",46.0564551963342,0.360375553313928,0.714470068207159,0.50439559241191,0.613983414722373,0.99994554552831
"ENSG00000099341",1534.50983971903,-0.477059438339385,0.455287022727351,-1.04782129629263,0.294720948729159,0.99994554552831
"ENSG00000188766",5.33939124164332,-0.27913150161896,1.01274935723293,-0.27561755495122,0.782841824844553,0.99994554552831
"ENSG00000130244",282.801318585384,-0.37139906120229,0.322583338092441,-1.15132747834564,0.249597536683526,0.99994554552831
"ENSG00000171777",17.1280894025461,-0.114581529451246,0.929807092628069,-0.123231507223058,0.901923776552757,0.99994554552831
"ENSG00000196218",555.819997839031,-0.0920490952786159,0.571561674798299,-0.161048403588466,0.872055277624502,0.99994554552831
"ENSG00000178982",4225.12646998635,-0.0981004083703721,0.432945456513533,-0.22658837711421,0.820743830963961,0.99994554552831
"ENSG00000130402",4017.54153465758,0.0681381993415616,0.534603165247796,0.127455660143686,0.898579764976145,0.99994554552831
"ENSG00000182472",34.4014827316658,0.778041885278315,0.624486536336452,1.24589056770174,0.212804573396958,0.99994554552831
"ENSG00000171747",7.90621642616097,-0.383763072344555,1.09663261676864,-0.349946797565952,0.726378625420104,0.99994554552831
"ENSG00000104823",691.171242820775,-0.516786884282761,0.481835618200376,-1.07253773851947,0.28347857286988,0.99994554552831
"ENSG00000268083",4.39120397469137,0.884805715755979,1.18321812254738,0.747795946406787,0.454583247522094,0.99994554552831
"ENSG00000104824",814.612236834279,0.26843846178306,0.362030706093529,0.741479817222216,0.458402564744365,0.99994554552831
"ENSG00000187994",113.426460005278,-0.986772235362956,0.641004223324341,-1.53941612154349,0.123702740757763,0.99994554552831
"ENSG00000068903",877.707194726387,0.0607091764856884,0.29065672718474,0.208868988079887,0.834550514116172,0.99994554552831
"ENSG00000104825",281.384511768472,-0.6591762448658,0.445099089962804,-1.48096515973755,0.138615857816325,0.99994554552831
"ENSG00000262484",15.6526345830272,0.518785475889105,0.865531156877258,0.599383941025101,0.548916883379029,0.99994554552831
"ENSG00000104835",9.79981294277225,-0.959591385314837,0.902177203769608,-1.06363958356001,0.287492003383583,0.99994554552831
"ENSG00000269547",6.15424418157273,0.370950607059772,1.0568460209,0.350997779926233,0.725590013938052,0.99994554552831
"ENSG00000269190",78.1106652339426,0.425611330318933,0.450901984260309,0.943910972175329,0.345215144604362,0.99994554552831
"ENSG00000161243",38.4947031704331,-1.02107265182006,0.714660151104424,-1.42875274386309,0.153075312269936,0.99994554552831
"ENSG00000183760",3.95462507297882,0.467070091634589,1.88464759292367,0.247828874421037,0.804266813142624,0.99994554552831
"ENSG00000130669",876.869516991275,0.0599691644658838,0.392219307593826,0.152897022927761,0.878479483665803,0.99994554552831
"ENSG00000188505",19.6854143251456,0.176077821783777,0.73851787706261,0.238420527454408,0.811554947808125,0.99994554552831
"ENSG00000128011",97.621255993945,-0.288176577853476,0.562679455080168,-0.512150524160186,0.608545666564408,0.99994554552831
"ENSG00000179134",1253.17569705828,0.30477616092524,0.544157682910591,0.560087949682256,0.57541944943792,0.99994554552831
"ENSG00000006712",577.676826260986,-0.138874045514381,0.350882515190198,-0.395785026333112,0.69226362400946,0.99994554552831
"ENSG00000063322",541.280884917109,-0.102216980220821,0.28578612367115,-0.357669500911251,0.720590659925609,0.99994554552831
"ENSG00000128016",367.01814180643,0.580953339409901,0.991242163636544,0.586086186324613,0.557817598655497,0.99994554552831
"ENSG00000090924",70.9175350711894,-0.611571445663233,0.695906394719924,-0.878812797674271,0.379502786150569,0.99994554552831
"ENSG00000105193",14517.3583523987,-0.171115358490559,0.489577491226897,-0.349516392311538,0.726701666585877,0.99994554552831
"ENSG00000196235",1772.4160592029,0.177678452811669,0.408073042038698,0.435408455123628,0.663265974247179,0.99994554552831
"ENSG00000105197",1442.90954329521,0.0109326855267642,0.431908737725138,0.0253124898198324,0.979805711688241,0.99994554552831
"ENSG00000090932",222.694765372341,0.762418117398492,0.981901964695782,0.776470711752479,0.437471107386115,0.99994554552831
"ENSG00000176401",19.4956470074431,0.304773061638258,0.578160462670041,0.527142690163844,0.598094503072462,0.99994554552831
"ENSG00000176396",111.26031193706,0.00146689164191223,0.366373949628784,0.00400380988713446,0.996805430441756,0.99994554552831
"ENSG00000276445",4.54249776132783,-1.64249891158541,1.09224180802824,-1.5037868899658,0.132636247865263,0.99994554552831
"ENSG00000105204",324.29023087464,-0.264676586670183,0.523764228601927,-0.505335363158876,0.613323309002434,0.99994554552831
"ENSG00000105202",2157.38033594206,-0.252538383766888,0.379630181698113,-0.665222092293257,0.505908452135173,0.99994554552831
"ENSG00000187534",76.6026567355328,-0.0302167566507596,0.370248703554541,-0.0816120525491816,0.934955216720887,0.99994554552831
"ENSG00000013275",704.270339116864,-0.189477151107091,0.391998067625605,-0.4833624621029,0.628838396646043,0.99994554552831
"ENSG00000187187",85.5393204679038,0.330452182456141,0.391890231425746,0.843226383198973,0.399101845649635,0.99994554552831
"ENSG00000269069",7.11297644061937,1.23226327879046,1.0515139879099,1.17189432851943,0.241239484367966,0.99994554552831
"ENSG00000128000",253.561326984891,0.336600444514403,0.405181073440716,0.830740788694941,0.406120078676117,0.99994554552831
"ENSG00000269749",17.7986181886071,0.713978225832291,0.620900176829087,1.1499082340072,0.250181669160942,0.99994554552831
"ENSG00000130758",236.567926537952,-0.382018339444816,0.547181698110465,-0.69815628111102,0.485079464074353,0.99994554552831
"ENSG00000105219",4.19768134809116,0.603914538809158,1.19349762900817,0.506003970289434,0.612853862490574,0.99994554552831
"ENSG00000105221",1433.79758355206,0.129316783927199,0.34948466341843,0.370021341315259,0.711366589119424,0.99994554552831
"ENSG00000160392",141.041736187946,-0.315002066719964,0.361778953366637,-0.870703129047786,0.383916269549906,0.99994554552831
"ENSG00000105223",3330.02758389096,-0.322733209927156,0.504426464647749,-0.639802295370301,0.522301140146007,0.99994554552831
"ENSG00000160396",4.21961107458858,-0.664503763134382,1.30438175029528,-0.509439635278517,0.610444100299082,0.99994554552831
"ENSG00000197019",155.389210450969,0.23605854005311,0.78100663503237,0.302249084021323,0.762462189215398,0.99994554552831
"ENSG00000167565",158.797084698713,0.371937463557552,0.566347060334316,0.656730633223375,0.511354133707455,0.99994554552831
"ENSG00000090013",919.671148121437,-0.410936553407129,0.461585997718843,-0.890270838885879,0.373320475361434,0.99994554552831
"ENSG00000160460",52.7200470805352,-1.30712789620438,1.15540435502165,-1.13131640063784,0.257921943808328,0.99994554552831
"ENSG00000160410",368.176960595388,-0.764191380807335,0.573803564919535,-1.33179963933214,0.182926036523452,0.99994554552831
"ENSG00000090006",1089.88382254271,0.217244798533942,0.626950293578732,0.346510402433778,0.728959167876605,0.99994554552831
"ENSG00000105245",213.333685984082,0.558329328535957,0.491534813130879,1.13588969411876,0.256002732008627,0.99994554552831
"ENSG00000123815",314.709772247417,-0.0653201678422962,0.31430760108299,-0.207822424965946,0.835367622287384,0.99994554552831
"ENSG00000086544",232.964074746145,-0.307788791907655,0.379314583607686,-0.811434110917263,0.417116416824833,0.99994554552831
"ENSG00000188493",207.21167179964,0.0257328972080651,0.491516038695137,0.0523541353327555,0.958246518666828,0.99994554552831
"ENSG00000077312",615.436803548322,-0.374372984843497,0.394004167652296,-0.950175189958592,0.342023242833428,0.99994554552831
"ENSG00000268797",44.0548477650941,-0.0908196238009678,0.500216965539456,-0.181560462874393,0.855927679115971,0.99994554552831
"ENSG00000256612",6.72963282181946,-0.105494483812983,1.41497746519028,-0.0745555928686089,0.940568307493283,0.99994554552831
"ENSG00000167600",4.82464605722648,-1.07098057000145,1.63059693824227,-0.656802760316684,0.511307749124135,0.99994554552831
"ENSG00000167601",140.722927027231,-1.51228193121121,0.94698126852514,-1.59695020532612,0.110276807299803,0.99994554552831
"ENSG00000105323",922.993458762618,0.288966978177344,0.600534720494105,0.481182799788144,0.630386584334322,0.99994554552831
"ENSG00000177191",6.0702481419497,-0.812806440333255,1.4382292293954,-0.565143875343807,0.571975907617699,0.99994554552831
"ENSG00000105341",423.085442521898,-0.316621524945592,0.382629465027178,-0.827488612052138,0.407960174088506,0.99994554552831
"ENSG00000267107",5.03565289278677,-0.116641450498278,1.12522629530295,-0.103660437891628,0.91743882344591,0.99994554552831
"ENSG00000268034",46.6850002048631,0.715502698895161,0.609212571718877,1.17447132923799,0.240206289322382,0.99994554552831
"ENSG00000105372",21536.8366307372,-0.343952328203228,0.454311774015093,-0.757084336959758,0.448999337246931,0.99994554552831
"ENSG00000076928",1188.55653427551,0.118788094720817,0.523203703930328,0.227039858144114,0.820392749013406,0.99994554552831
"ENSG00000105404",135.056411370751,-0.976748224566364,0.710895395905784,-1.37396898361094,0.169451311694164,0.99994554552831
"ENSG00000105737",23.3629253925754,1.04067059742709,1.13822134547961,0.914295450142508,0.360561620694561,0.99994554552831
"ENSG00000105732",257.460035754161,0.338919039412548,0.466662009349468,0.72626233252843,0.467677966220042,0.99994554552831
"ENSG00000160570",237.058695884284,-0.423649223244818,0.423410650394957,-1.00056345500435,0.317037905452874,0.99994554552831
"ENSG00000167625",184.794349226039,0.0813904591844292,0.354201067736923,0.229786035667404,0.818258036324728,0.99994554552831
"ENSG00000105723",499.481119817912,-0.278395612673378,0.425407771653974,-0.654420608234268,0.512840860865189,0.99994554552831
"ENSG00000079432",1218.99943252744,0.415901157199042,0.710057706034623,0.585728672000023,0.558057863135404,0.99994554552831
"ENSG00000079462",223.17508260474,-0.378948264833117,0.467833505487369,-0.810006680556889,0.417936336185063,0.99994554552831
"ENSG00000188368",7.74072972048935,-0.66246507691474,0.900911428228384,-0.735327642826619,0.462139977051652,0.99994554552831
"ENSG00000105429",748.054614180739,0.215427258808417,0.683533774470398,0.31516695568603,0.752634893518209,0.99994554552831
"ENSG00000105427",12.039321442477,-0.614214286930913,0.73642971844831,-0.834043319469901,0.404256573312856,0.99994554552831
"ENSG00000124466",12.0264512389349,-1.00022922567016,0.850249888857364,-1.17639442095588,0.23943730012338,0.99994554552831
"ENSG00000176531",98.8828233591121,0.0400725136201554,0.504005664304239,0.0795080620283781,0.936628519344144,0.99994554552831
"ENSG00000105755",186.788530585271,-0.504511490307692,0.500133208570117,-1.00875423119791,0.313092516100226,0.99994554552831
"ENSG00000176472",31.6863793427065,-0.284466202789812,0.564357488403662,-0.504053208533568,0.614223986880798,0.99994554552831
"ENSG00000073050",368.301698045873,0.0602927609095499,0.331494330477882,0.181881725767774,0.855675546012719,0.99994554552831
"ENSG00000167378",12.2991585591467,0.874722116902926,0.990432451274315,0.883171907157815,0.377143397598836,0.99994554552831
"ENSG00000226763",7.82561987132256,0.526814605049227,1.03477568706963,0.509109956517348,0.610675153262817,0.99994554552831
"ENSG00000131116",19.6068365842882,-0.170504446993246,0.57953196159578,-0.294210601471834,0.76859698016561,0.99994554552831
"ENSG00000105767",182.638285118329,-0.773102265076245,0.549489690630339,-1.40694589590824,0.159443432728399,0.99994554552831
"ENSG00000105771",326.930437348286,-0.542333493088767,0.440398267120358,-1.23146146017998,0.218150322424432,0.99994554552831
"ENSG00000104783",148.982473194871,2.14157250003317,1.8007335410381,1.18927784218346,0.234330351645662,0.99994554552831
"ENSG00000167637",182.173879858263,0.320955903096858,0.407196818738635,0.788208277488702,0.430574888161252,0.99994554552831
"ENSG00000176222",83.7593690329054,0.699225522950167,0.617957242825658,1.13151117017887,0.257840004642676,0.99994554552831
"ENSG00000267058",9.65303567767899,-0.555944783606663,1.1438935675119,-0.486010936153709,0.626959412148816,0.99994554552831
